play,line,line lemmas,line type,RuSentiLex,EmoLex,LinisCrowd,ChenSkiena,ProductSentiRus,SentiRusColl,Eduard
griboyedov-gore-ot-uma,Стучали об пол не жалея!,стучать об пол не жалеть,spoken,-1,0,0,0,1,0,0
griboyedov-gore-ot-uma,Кому нужда: тем спесь лежи они в пыли,кто нужда то спесь лежать они в пыль,spoken,-1,0,0,-1,-1,0,0
griboyedov-gore-ot-uma,А тем кто выше лесть как кружево плели.,а тот кто выше лесть как кружево плести,spoken,-1,0,0,1,0,0,0
griboyedov-gore-ot-uma,Прямой был век покорности и страха,прямой быть век покорность и страх,spoken,-1,-1,0,0,-1,0,0
griboyedov-gore-ot-uma,Всё под личиною усердия к царю.,все под личина усердие к царь,spoken,1,-1,0,1,0,0,0
griboyedov-gore-ot-uma,"Я не об дядюшке об вашем говорю,",я не об дядюшка об ваш говорить,spoken,0,1,0,0,-1,0,0
griboyedov-gore-ot-uma,Его не возмутим мы праха:,он не возмущать мы прах,spoken,-1,0,-1,-1,0,0,0
griboyedov-gore-ot-uma,Но между тем кого охота заберет,но между то кто охота забирать,spoken,0,-1,0,0,0,0,0
griboyedov-gore-ot-uma,Хоть в раболепстве самом пылком,хоть в раболепство самый пылкий,spoken,1,1,1,1,0,0,0
griboyedov-gore-ot-uma,Теперь чтобы смешить народ,теперь чтобы смешить народ,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Отважно жертвовать затылком?,отважно жертвовать затылок,spoken,0,0,1,0,0,0,0
griboyedov-gore-ot-uma,А сверстничек а старичок,а сверстничка а старичок,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Иной глядя на тот скачок,иной глядеть на тот скачок,spoken,0,0,-1,0,-1,0,0
griboyedov-gore-ot-uma,И разрушаясь в ветхой коже,и разрушаться в ветхий кожа,spoken,-1,0,0,-1,0,0,0
griboyedov-gore-ot-uma,Чай приговаривал: ах! если бы мне тоже!,чай приговаривать ах если бы я тоже,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Хоть есть охотники поподличать везде,хоть быть охотник поподличать везде,spoken,0,-1,0,0,-1,0,0
griboyedov-gore-ot-uma,"Да нынче смех страшит и держит стыд в узде,",да нынче смех страшить и держать стыд в узда,spoken,-1,1,0,0,-1,0,0
griboyedov-gore-ot-uma,Недаром жалуют их скупо государи.,недаром жаловать они скупо государь,spoken,1,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Ах! Боже мой! он карбонари!,ах боже мой он карбонарь,spoken,0,0,-1,0,0,0,-1
griboyedov-gore-ot-uma,Нет нынче свет уж не таков.,нет нынче свет уж не таков,spoken,0,0,0,1,0,0,1
griboyedov-gore-ot-uma,Опасный человек!,опасный человек,spoken,-1,0,0,-1,0,0,-1
griboyedov-gore-ot-uma,Вольнее всякий дышит,вольно всякий дышать,spoken,0,0,-1,0,-1,0,1
griboyedov-gore-ot-uma,И не торопится вписаться в полк шутов.,и не торопиться вписываться в полк шут,spoken,0,0,-1,-1,-1,0,1
griboyedov-gore-ot-uma,Что говорит! и говорит как пишет!,что говорить и говорить как писать,spoken,0,1,0,1,-1,0,1
griboyedov-gore-ot-uma,У покровителей зевать на потолок,у покровитель зевать на потолок,spoken,-1,1,0,0,-1,0,-1
griboyedov-gore-ot-uma,Явиться помолчать пошаркать пообедать,являться помолчать пошаркать пообедать,spoken,0,0,0,0,0,0,-1
griboyedov-gore-ot-uma,Подставить стул поднять платок.,подставлять стул подымать платок,spoken,-1,0,0,0,0,0,-1
griboyedov-gore-ot-uma,Он вольность хочет проповедать!,он вольность хотеть проповедовать,spoken,-1,0,-1,0,0,0,-1
griboyedov-gore-ot-uma,Кто путешествует в деревне кто живет...,кто путешествовать в деревня кто жить,spoken,0,0,0,0,-1,0,1
griboyedov-gore-ot-uma,Да он властей не признает!,да он власть не признавать,spoken,1,1,0,0,-1,0,-1
griboyedov-gore-ot-uma,Кто служит делу а не лицам...,кто служить дело а не лицо,spoken,0,0,-1,0,-1,0,1
griboyedov-gore-ot-uma,Строжайше б запретил я этим господам,строжайше б запрещать я этот господин,spoken,-1,-1,-1,0,0,0,-1
griboyedov-gore-ot-uma,На выстрел подъезжать к столицам.,на выстрел подъезжать к столица,spoken,-1,-1,0,0,0,0,-1
griboyedov-gore-ot-uma,Я наконец вам отдых дам...,я наконец вы отдых давать,spoken,0,1,0,1,-1,0,0
griboyedov-gore-ot-uma,Терпенья мочи нет досадно.,терпение мочь нет досадно,spoken,1,1,0,1,-1,0,-1
griboyedov-gore-ot-uma,Ваш век бранил я беспощадно,ваш век бранить я беспощадно,spoken,-1,0,-1,-1,0,0,0
griboyedov-gore-ot-uma,Предоставляю вам во власть:,предоставлять вы во власть,spoken,0,1,0,0,0,0,0
griboyedov-gore-ot-uma,Откиньте часть,откинуть часть,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,"Хоть нашим временам в придачу,",хоть наш время в придача,spoken,0,0,0,-1,0,0,0
griboyedov-gore-ot-uma,Уж так и быть я не поплачу.,уж так и быть я не поплакать,spoken,0,0,-1,1,-1,0,0
griboyedov-gore-ot-uma,И знать вас не хочу разврата не терплю.,и знать вы не хотеть разврат не терпеть,spoken,-1,1,-1,0,-1,0,-1
griboyedov-gore-ot-uma,Я досказал.,я досказывать,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Добро заткнул я уши.,добро заткнуть я ухо,spoken,1,0,1,1,0,0,-1
griboyedov-gore-ot-uma,На что ж? я их не оскорблю. —,на что ж я они не оскорблять,spoken,-1,0,-1,-1,0,0,0
griboyedov-gore-ot-uma,Вот рыскают по свету бьют баклуши,вот рыскать по свет бить баклуши,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Воротятся от них порядка жди.,воротиться от они порядок ждать,spoken,0,0,0,0,0,0,-1
griboyedov-gore-ot-uma,Я перестал...,я переставать,spoken,0,0,0,0,1,0,-1
griboyedov-gore-ot-uma,Пожалуй пощади.,пожалуй пощадить,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Длить споры не мое желанье...,длить спор не мой желание,spoken,0,-1,0,-1,-1,0,-1
griboyedov-gore-ot-uma,Хоть душу отпусти на покаянье!,хоть душа отпускать на покаяние,spoken,1,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Полковник Скалозуб.,полковник скалозуб,spoken,0,1,0,0,0,0,-1
griboyedov-gore-ot-uma,Тебя уж упекут.,ты уж упекать,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Под суд как пить дадут.,под суд как пить давать,spoken,0,0,0,1,-1,0,0
griboyedov-gore-ot-uma,Пожаловал к вам кто-то на́ дом.,пожаловать к вы кто-то на дом,spoken,0,0,1,0,0,0,0
griboyedov-gore-ot-uma,Не слушаю под суд!,не слушать под суд,spoken,0,0,0,1,-1,0,-1
griboyedov-gore-ot-uma,К вам человек с докладом.,к вы человек с доклад,spoken,0,1,0,0,0,0,0
griboyedov-gore-ot-uma,Не слушаю под суд! под суд!,не слушать под суд под суд,spoken,0,0,0,1,-1,0,-1
griboyedov-gore-ot-uma,Да обернитесь вас зовут.,да обертываться вы звать,spoken,0,1,0,0,0,0,-1
griboyedov-gore-ot-uma,А? бунт? ну так и жду содома.,а бунт ну так и ждать содом,spoken,-1,-1,0,1,0,0,-1
griboyedov-gore-ot-uma,Полковник Скалозуб. Прикажете принять?,полковник скалозуб приказывать принимать,spoken,0,1,0,-1,-1,0,0
griboyedov-gore-ot-uma,Ослы! сто раз вам повторять?,осел сто раз вы повторять,spoken,0,0,0,0,-1,0,-1
griboyedov-gore-ot-uma,Принять его позвать просить сказать что дома,принимать он позвать просить сказать что дома,spoken,0,0,0,-1,-1,0,-1
griboyedov-gore-ot-uma,Что очень рад. Пошел же торопись.,что очень рад пойти же торопиться,spoken,0,0,0,1,-1,0,-1
griboyedov-gore-ot-uma,Пожало-ста суда́рь при нем остерегись:,пожимать сто сударь при он остерегаться,spoken,0,-1,0,0,0,0,-1
griboyedov-gore-ot-uma,Известный человек солидный,известный человек солидный,spoken,1,1,1,1,-1,0,-1
griboyedov-gore-ot-uma,"И знаков тьму отличья нахватал,",и знак тьма отличие нахватывать,spoken,0,0,-1,0,0,0,-1
